instance_id,sample_id,smell,severity_consensus,repository,path_at_label,code_name,original_commit_hash,commit_remapped,effective_commit_hash,head_sha_used,n_revisions_observed,persistence_revisions,persistence_days,days_anomalous_negative,censored,death_reason,labelled_commit_date,death_commit,death_commit_date,last_observed_commit,last_observed_commit_date,proxy_method
7600342::blob,7600342,blob,none,git@github.com:spring-projects/spring-roo.git,addon-cloud/src/main/java/org/springframework/roo/addon/cloud/CloudOperationsImpl.java,org.springframework.roo.addon.cloud.CloudOperationsImpl,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7600342::data class,7600342,data class,none,git@github.com:spring-projects/spring-roo.git,addon-cloud/src/main/java/org/springframework/roo/addon/cloud/CloudOperationsImpl.java,org.springframework.roo.addon.cloud.CloudOperationsImpl,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7609535::blob,7609535,blob,none,git@github.com:spring-projects/spring-roo.git,addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java,org.springframework.roo.addon.jpa.addon.entity.factories.JpaEntityFactoryMetadata,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7609535::data class,7609535,data class,none,git@github.com:spring-projects/spring-roo.git,addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java,org.springframework.roo.addon.jpa.addon.entity.factories.JpaEntityFactoryMetadata,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7594784::blob,7594784,blob,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/config/annotation/web/configuration/ResourceServerConfiguration.java,org.springframework.security.oauth2.config.annotation.web.configuration.ResourceServerConfiguration,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,1,1,236,False,False,condition_no_longer_holds,2019-03-22T13:39:50-04:00,6234826671d75632d84c524da1dd8818cee1b4c2,2019-11-13T15:04:12-05:00,6234826671d75632d84c524da1dd8818cee1b4c2,2019-11-13T15:04:12-05:00,entity_alive+size_shape_proxy_v1
7594784::data class,7594784,data class,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/config/annotation/web/configuration/ResourceServerConfiguration.java,org.springframework.security.oauth2.config.annotation.web.configuration.ResourceServerConfiguration,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,1,1,236,False,False,condition_no_longer_holds,2019-03-22T13:39:50-04:00,6234826671d75632d84c524da1dd8818cee1b4c2,2019-11-13T15:04:12-05:00,6234826671d75632d84c524da1dd8818cee1b4c2,2019-11-13T15:04:12-05:00,entity_alive+size_shape_proxy_v1
7595459::feature envy,7595459,feature envy,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/expression/OAuth2SecurityExpressionMethods.java,org.springframework.security.oauth2.provider.expression.OAuth2SecurityExpressionMethods#hasAnyScope String,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,2,2,389,False,True,right_censored_at_last_observed_revision,2019-03-22T13:39:50-04:00,711761b10a09162306352ab350a7ecabaf3263f4,2020-04-14T21:18:59-04:00,711761b10a09162306352ab350a7ecabaf3263f4,2020-04-14T21:18:59-04:00,entity_alive+size_shape_proxy_v1
7595459::long method,7595459,long method,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/expression/OAuth2SecurityExpressionMethods.java,org.springframework.security.oauth2.provider.expression.OAuth2SecurityExpressionMethods#hasAnyScope String,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,2,1,236,False,False,condition_no_longer_holds,2019-03-22T13:39:50-04:00,6234826671d75632d84c524da1dd8818cee1b4c2,2019-11-13T15:04:12-05:00,711761b10a09162306352ab350a7ecabaf3263f4,2020-04-14T21:18:59-04:00,entity_alive+size_shape_proxy_v1
7599926::feature envy,7599926,feature envy,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-jwt/src/main/java/org/springframework/security/jwt/JwtHelper.java,"org.springframework.security.jwt.JwtHeaderHelper.create Signer|Map<String, String>",bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,1,1,236,False,True,right_censored_at_last_observed_revision,2019-03-22T13:39:50-04:00,62345538028c9eb3cf2617decef43001dafd77a3,2019-11-13T14:09:39-05:00,62345538028c9eb3cf2617decef43001dafd77a3,2019-11-13T14:09:39-05:00,entity_alive+size_shape_proxy_v1
7599926::long method,7599926,long method,none,git@github.com:spring-projects/spring-security-oauth.git,spring-security-jwt/src/main/java/org/springframework/security/jwt/JwtHelper.java,"org.springframework.security.jwt.JwtHeaderHelper.create Signer|Map<String, String>",bbae0027eceb2c74a21ac26bbc86142dc732ffbe,False,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,0344de8cc75055742f638b1e476a646a6f5891d9,1,1,236,False,False,condition_no_longer_holds,2019-03-22T13:39:50-04:00,62345538028c9eb3cf2617decef43001dafd77a3,2019-11-13T14:09:39-05:00,62345538028c9eb3cf2617decef43001dafd77a3,2019-11-13T14:09:39-05:00,entity_alive+size_shape_proxy_v1
7602224::feature envy,7602224,feature envy,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.beans.ui/src/org/springframework/ide/eclipse/beans/ui/properties/model/PropertiesConfigSet.java,org.springframework.ide.eclipse.beans.ui.properties.model.PropertiesConfigSet#moveConfigDown IBeansConfig,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7602224::long method,7602224,long method,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.beans.ui/src/org/springframework/ide/eclipse/beans/ui/properties/model/PropertiesConfigSet.java,org.springframework.ide.eclipse.beans.ui.properties.model.PropertiesConfigSet#moveConfigDown IBeansConfig,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7604836::feature envy,7604836,feature envy,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.boot.wizard/src/org/springframework/ide/eclipse/boot/wizard/FilteredDependenciesSection.java,org.springframework.ide.eclipse.boot.wizard.FilteredDependenciesSection#onFilter ExpandableSection|CheckBoxesSection<Dependency>|String,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,1,1,559,False,False,path_unreadable_at_revision,2019-03-20T22:01:08-04:00,8d971a98639f616a417d50d3ceddbb5581cd502c,2020-09-30T12:34:52+02:00,8d971a98639f616a417d50d3ceddbb5581cd502c,2020-09-30T12:34:52+02:00,entity_alive+size_shape_proxy_v1
7604836::long method,7604836,long method,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.boot.wizard/src/org/springframework/ide/eclipse/boot/wizard/FilteredDependenciesSection.java,org.springframework.ide.eclipse.boot.wizard.FilteredDependenciesSection#onFilter ExpandableSection|CheckBoxesSection<Dependency>|String,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,1,1,559,False,False,path_unreadable_at_revision,2019-03-20T22:01:08-04:00,8d971a98639f616a417d50d3ceddbb5581cd502c,2020-09-30T12:34:52+02:00,8d971a98639f616a417d50d3ceddbb5581cd502c,2020-09-30T12:34:52+02:00,entity_alive+size_shape_proxy_v1
7605359::blob,7605359,blob,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.data.core/src/main/java/org/springframework/ide/eclipse/data/jdt/core/InvalidParameterTypeMarkerResolutionGenerator.java,org.springframework.ide.eclipse.data.jdt.core.InvalidParameterTypeMarkerResolutionGenerator,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7605359::data class,7605359,data class,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.data.core/src/main/java/org/springframework/ide/eclipse/data/jdt/core/InvalidParameterTypeMarkerResolutionGenerator.java,org.springframework.ide.eclipse.data.jdt.core.InvalidParameterTypeMarkerResolutionGenerator,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7610926::feature envy,7610926,feature envy,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.core/src/org/springframework/ide/eclipse/core/java/ClassUtils.java,org.springframework.ide.eclipse.core.java.ClassUtils.getClassVersion Class,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7610926::long method,7610926,long method,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.core/src/org/springframework/ide/eclipse/core/java/ClassUtils.java,org.springframework.ide.eclipse.core.java.ClassUtils.getClassVersion Class,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7612278::blob,7612278,blob,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/graph/parts/ResequencerGraphicalEditPart.java,org.springframework.ide.eclipse.config.ui.editors.integration.graph.parts.ResequencerGraphicalEditPart,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7612278::data class,7612278,data class,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/graph/parts/ResequencerGraphicalEditPart.java,org.springframework.ide.eclipse.config.ui.editors.integration.graph.parts.ResequencerGraphicalEditPart,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7613495::blob,7613495,blob,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.beans.ui.editor/src/org/springframework/ide/eclipse/beans/ui/editor/util/BeanReferenceSearchRequestor.java,org.springframework.ide.eclipse.beans.ui.editor.util.BeanReferenceSearchRequestor,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7613495::data class,7613495,data class,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.beans.ui.editor/src/org/springframework/ide/eclipse/beans/ui/editor/util/BeanReferenceSearchRequestor.java,org.springframework.ide.eclipse.beans.ui.editor.util.BeanReferenceSearchRequestor,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7617518::blob,7617518,blob,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.wizard/src/org/springframework/ide/eclipse/wizard/template/infrastructure/ui/WizardUIInfoPage.java,org.springframework.ide.eclipse.wizard.template.infrastructure.ui.WizardUIInfoPage,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7617518::data class,7617518,data class,minor,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.wizard/src/org/springframework/ide/eclipse/wizard/template/infrastructure/ui/WizardUIInfoPage.java,org.springframework.ide.eclipse.wizard.template.infrastructure.ui.WizardUIInfoPage,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7619442::feature envy,7619442,feature envy,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springsource.ide.eclipse.commons.gettingstarted.tests/src/org/springsource/ide/eclipse/commons/gettingstarted/tests/GuidesTestCase.java,org.springsource.ide.eclipse.commons.gettingstarted.tests.GuidesTestCase.GradleRunnable#run IProgressMonitor,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7619442::long method,7619442,long method,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springsource.ide.eclipse.commons.gettingstarted.tests/src/org/springsource/ide/eclipse/commons/gettingstarted/tests/GuidesTestCase.java,org.springsource.ide.eclipse.commons.gettingstarted.tests.GuidesTestCase.GradleRunnable#run IProgressMonitor,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7619958::blob,7619958,blob,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/mail/graph/parts/OutboundChannelAdapterGraphicalEditPart.java,org.springframework.ide.eclipse.config.ui.editors.integration.mail.graph.parts.OutboundChannelAdapterGraphicalEditPart,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
7619958::data class,7619958,data class,none,git@github.com:spring-projects/spring-ide.git,plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/mail/graph/parts/OutboundChannelAdapterGraphicalEditPart.java,org.springframework.ide.eclipse.config.ui.editors.integration.mail.graph.parts.OutboundChannelAdapterGraphicalEditPart,915fe9bffd50db45ee0b8fb993416e45dee68179,False,915fe9bffd50db45ee0b8fb993416e45dee68179,99e6dcb7caa9b4153933a43f36b90857a9f051c5,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,915fe9bffd50db45ee0b8fb993416e45dee68179,2019-03-20T22:01:08-04:00,entity_alive+size_shape_proxy_v1
