instance_id,sample_id,smell,severity_consensus,repository,original_commit_hash,commit_remapped,effective_commit_hash,path_at_label,code_name,join_level,wmc,cbo,dit,noc,rfc,lcom,loc,total_methods,total_fields,method_cyclomatic_complexity,ck_version
6614282::feature envy,6614282,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.smith.ui/src/org/eclipse/n4js/smith/ui/ResourceLoadingStatistics.java,org.eclipse.n4js.smith.ui.ResourceLoadingStatistics#countN4JSResourcesBuiltIn ResourceSet,method_fqcn+name+arity,,2,,,2,,9,,,3,0.7.0
6614282::long method,6614282,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.smith.ui/src/org/eclipse/n4js/smith/ui/ResourceLoadingStatistics.java,org.eclipse.n4js.smith.ui.ResourceLoadingStatistics#countN4JSResourcesBuiltIn ResourceSet,method_fqcn+name+arity,,2,,,2,,9,,,3,0.7.0
6812825::feature envy,6812825,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_AnnotatedExpression__Group_1_1__0__Impl,method_fqcn+name+arity,,0,,,6,,21,,,3,0.7.0
6812825::long method,6812825,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_AnnotatedExpression__Group_1_1__0__Impl,method_fqcn+name+arity,,0,,,6,,21,,,3,0.7.0
6823557::feature envy,6823557,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm3_RelationalExpression__Group__1__Impl,method_fqcn+name+arity,,1,,,11,,49,,,58,0.7.0
6823557::long method,6823557,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm3_RelationalExpression__Group__1__Impl,method_fqcn+name+arity,,1,,,11,,49,,,58,0.7.0
6824306::feature envy,6824306,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_LogicalORExpression__Group_1_0_0__1,method_fqcn+name+arity,,1,,,6,,19,,,3,0.7.0
6824306::long method,6824306,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#norm1_LogicalORExpression__Group_1_0_0__1,method_fqcn+name+arity,,1,,,6,,19,,,3,0.7.0
6829907::feature envy,6829907,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,method_fqcn+name+arity,,1,,,6,,19,,,3,0.7.0
6829907::long method,6829907,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.ui.contentassist.antlr.internal.InternalN4JSParser#rule__FunctionTypeExpressionOLD__Group__9,method_fqcn+name+arity,,1,,,6,,19,,,3,0.7.0
6834699::feature envy,6834699,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,org.eclipse.n4js.services.N4JSGrammarAccess.ExportClauseElements#getGroup_1_1,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6834699::long method,6834699,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,org.eclipse.n4js.services.N4JSGrammarAccess.ExportClauseElements#getGroup_1_1,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6834927::blob,6834927,blob,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,org.eclipse.n4js.services.N4JSGrammarAccess.BitwiseORExpressionElements,class_fqcn,11,7,2,0,4,55,46,11,11,,0.7.0
6834927::data class,6834927,data class,minor,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,org.eclipse.n4js.services.N4JSGrammarAccess.BitwiseORExpressionElements,class_fqcn,11,7,2,0,4,55,46,11,11,,0.7.0
6835472::feature envy,6835472,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/internal/N4JSEclipseProject.java,org.eclipse.n4js.ui.internal.N4JSEclipseProject#getProjectDescriptionLocation,method_fqcn+name+arity,,4,,,8,,8,,,5,0.7.0
6835472::long method,6835472,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/internal/N4JSEclipseProject.java,org.eclipse.n4js.ui.internal.N4JSEclipseProject#getProjectDescriptionLocation,method_fqcn+name+arity,,4,,,8,,8,,,5,0.7.0
6836240::blob,6836240,blob,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/typeRefs/UnknownTypeRef.java,org.eclipse.n4js.ts.typeRefs.UnknownTypeRef,class_fqcn,1,1,1,0,0,0,3,1,0,,0.7.0
6836240::data class,6836240,data class,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/typeRefs/UnknownTypeRef.java,org.eclipse.n4js.ts.typeRefs.UnknownTypeRef,class_fqcn,1,1,1,0,0,0,3,1,0,,0.7.0
6839392::feature envy,6839392,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.transpiler/src/org/eclipse/n4js/transpiler/InformationRegistry.java,org.eclipse.n4js.transpiler.InformationRegistry#markAsToHoist FunctionDeclaration,method_fqcn+name+arity,,2,,,1,,3,,,1,0.7.0
6839392::long method,6839392,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.transpiler/src/org/eclipse/n4js/transpiler/InformationRegistry.java,org.eclipse.n4js.transpiler.InformationRegistry#markAsToHoist FunctionDeclaration,method_fqcn+name+arity,,2,,,1,,3,,,1,0.7.0
6840071::feature envy,6840071,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/serializer/N4JSSemanticSequencer.java,org.eclipse.n4js.serializer.N4JSSemanticSequencer#sequence_JSXSpreadAttribute ISerializationContext|JSXSpreadAttribute,method_fqcn+name+arity,,5,,,8,,8,,,3,0.7.0
6840071::long method,6840071,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/serializer/N4JSSemanticSequencer.java,org.eclipse.n4js.serializer.N4JSSemanticSequencer#sequence_JSXSpreadAttribute ISerializationContext|JSXSpreadAttribute,method_fqcn+name+arity,,5,,,8,,8,,,3,0.7.0
6840313::feature envy,6840313,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/TagImpl.java,org.eclipse.n4js.jsdoc.dom.impl.TagImpl#getTitle,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6840313::long method,6840313,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/TagImpl.java,org.eclipse.n4js.jsdoc.dom.impl.TagImpl#getTitle,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6841877::blob,6841877,blob,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/typesystem/AbstractJudgment.java,org.eclipse.n4js.typesystem.AbstractJudgment,class_fqcn,1,6,1,5,1,0,9,1,4,,0.7.0
6841877::data class,6841877,data class,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/typesystem/AbstractJudgment.java,org.eclipse.n4js.typesystem.AbstractJudgment,class_fqcn,1,6,1,5,1,0,9,1,4,,0.7.0
6844792::feature envy,6844792,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/binaries/IllegalBinaryStateDialog.java,org.eclipse.n4js.ui.binaries.IllegalBinaryStateDialog.createCustomAreaWithLink Composite|Dialog|Binary,method_fqcn+name+arity,,10,,,17,,46,,,1,0.7.0
6844792::long method,6844792,long method,major,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/binaries/IllegalBinaryStateDialog.java,org.eclipse.n4js.ui.binaries.IllegalBinaryStateDialog.createCustomAreaWithLink Composite|Dialog|Binary,method_fqcn+name+arity,,10,,,17,,46,,,1,0.7.0
6846111::feature envy,6846111,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc2spec/src/org/eclipse/n4js/jsdoc2spec/SubMonitorMsg.java,org.eclipse.n4js.jsdoc2spec.SubMonitorMsg#beginTask String|int,method_fqcn+name+arity,,1,,,2,,4,,,1,0.7.0
6846111::long method,6846111,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc2spec/src/org/eclipse/n4js/jsdoc2spec/SubMonitorMsg.java,org.eclipse.n4js.jsdoc2spec.SubMonitorMsg#beginTask String|int,method_fqcn+name+arity,,1,,,2,,4,,,1,0.7.0
6871109::feature envy,6871109,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/internal/InternalTypesParser.java,org.eclipse.n4js.ts.ui.contentassist.antlr.internal.InternalTypesParser#rule__DefaultFormalParameter__HasInitializerAssignmentAssignment_0,method_fqcn+name+arity,,0,,,9,,33,,,7,0.7.0
6871109::long method,6871109,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.ui/src-gen/org/eclipse/n4js/ts/ui/contentassist/antlr/internal/InternalTypesParser.java,org.eclipse.n4js.ts.ui.contentassist.antlr.internal.InternalTypesParser#rule__DefaultFormalParameter__HasInitializerAssignmentAssignment_0,method_fqcn+name+arity,,0,,,9,,33,,,7,0.7.0
6873573::feature envy,6873573,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.generator.headless/src/org/eclipse/n4js/generator/headless/HeadlessHelper.java,org.eclipse.n4js.generator.headless.HeadlessHelper#registerProjectsToFileBasedWorkspace Iterable<URI>|FileBasedWorkspace,method_fqcn+name+arity,,8,,,12,,32,,,9,0.7.0
6873573::long method,6873573,long method,minor,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.generator.headless/src/org/eclipse/n4js/generator/headless/HeadlessHelper.java,org.eclipse.n4js.generator.headless.HeadlessHelper#registerProjectsToFileBasedWorkspace Iterable<URI>|FileBasedWorkspace,method_fqcn+name+arity,,8,,,12,,32,,,9,0.7.0
6889571::feature envy,6889571,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/types/impl/TConstableElementImpl.java,org.eclipse.n4js.ts.types.impl.TConstableElementImpl#eUnset int,method_fqcn+name+arity,,1,,,3,,11,,,3,0.7.0
6889571::long method,6889571,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/types/impl/TConstableElementImpl.java,org.eclipse.n4js.ts.types.impl.TConstableElementImpl#eUnset int,method_fqcn+name+arity,,1,,,3,,11,,,3,0.7.0
6945437::feature envy,6945437,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/parser/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.parser.antlr.internal.InternalN4JSParser#synpred201_InternalN4JSParser_fragment,method_fqcn+name+arity,,1,,,2,,16,,,2,0.7.0
6945437::long method,6945437,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/parser/antlr/internal/InternalN4JSParser.java,org.eclipse.n4js.parser.antlr.internal.InternalN4JSParser#synpred201_InternalN4JSParser_fragment,method_fqcn+name+arity,,1,,,2,,16,,,2,0.7.0
6946489::feature envy,6946489,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/lexer/InternalN4JSLexer.java,org.eclipse.n4js.ui.contentassist.antlr.lexer.InternalN4JSLexer#mAsteriskEqualsSign,method_fqcn+name+arity,,0,,,1,,13,,,1,0.7.0
6946489::long method,6946489,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/lexer/InternalN4JSLexer.java,org.eclipse.n4js.ui.contentassist.antlr.lexer.InternalN4JSLexer#mAsteriskEqualsSign,method_fqcn+name+arity,,0,,,1,,13,,,1,0.7.0
6951541::blob,6951541,blob,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/wizard/project/N4JSNewProjectWizard.java,org.eclipse.n4js.ui.wizard.project.N4JSNewProjectWizard,class_fqcn,9,13,2,0,25,0,49,6,7,,0.7.0
6951541::data class,6951541,data class,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.ui/src/org/eclipse/n4js/ui/wizard/project/N4JSNewProjectWizard.java,org.eclipse.n4js.ui.wizard.project.N4JSNewProjectWizard,class_fqcn,9,13,2,0,25,0,49,6,7,,0.7.0
6953316::feature envy,6953316,feature envy,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/ContentNodeImpl.java,org.eclipse.n4js.jsdoc.dom.impl.ContentNodeImpl#eSet int|Object,method_fqcn+name+arity,,2,,,2,,8,,,2,0.7.0
6953316::long method,6953316,long method,none,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,False,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.jsdoc/emf-gen/org/eclipse/n4js/jsdoc/dom/impl/ContentNodeImpl.java,org.eclipse.n4js.jsdoc.dom.impl.ContentNodeImpl#eSet int|Object,method_fqcn+name+arity,,2,,,2,,8,,,2,0.7.0
8322298::feature envy,8322298,feature envy,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/core/builder/AjBuildConfig.java,org.aspectj.ajdt.internal.core.builder.AjBuildConfig#setProceedOnError boolean,method_fqcn+name+arity,,0,,,0,,3,,,1,0.7.0
8322298::long method,8322298,long method,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/core/builder/AjBuildConfig.java,org.aspectj.ajdt.internal.core.builder.AjBuildConfig#setProceedOnError boolean,method_fqcn+name+arity,,0,,,0,,3,,,1,0.7.0
8326667::feature envy,8326667,feature envy,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/internal/tools/PointcutExpressionImpl.java,org.aspectj.weaver.internal.tools.PointcutExpressionImpl.HasPossibleDynamicContentVisitor#visit AnnotationPointcut|Object,method_fqcn+name+arity,,1,,,0,,4,,,1,0.7.0
8326667::long method,8326667,long method,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/org.aspectj.matcher/src/main/java/org/aspectj/weaver/internal/tools/PointcutExpressionImpl.java,org.aspectj.weaver.internal.tools.PointcutExpressionImpl.HasPossibleDynamicContentVisitor#visit AnnotationPointcut|Object,method_fqcn+name+arity,,1,,,0,,4,,,1,0.7.0
8328444::feature envy,8328444,feature envy,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/tests/incrementalPerformance/Proj64/base/src/out/C17.java,out.C17#m54 C17,method_fqcn+name+arity,,1,,,0,,12,,,1,0.7.0
8328444::long method,8328444,long method,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/tests/incrementalPerformance/Proj64/base/src/out/C17.java,out.C17#m54 C17,method_fqcn+name+arity,,1,,,0,,12,,,1,0.7.0
8330187::feature envy,8330187,feature envy,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/util/src/main/java/org/aspectj/util/LangUtil.java,org.aspectj.util.LangUtil.is14VMOrGreater,method_fqcn+name+arity,,0,,,0,,3,,,2,0.7.0
8330187::long method,8330187,long method,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/util/src/main/java/org/aspectj/util/LangUtil.java,org.aspectj.util.LangUtil.is14VMOrGreater,method_fqcn+name+arity,,0,,,0,,3,,,2,0.7.0
8332252::feature envy,8332252,feature envy,none,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,False,370f291c359cd159c5f3f0abd6e9e53e81234a07,/tests/incrementalPerformance/Proj64/inc1/src/out/C0.java,out.C0#m64 C0,method_fqcn+name+arity,,1,,,0,,12,,,1,0.7.0
